trade_date,index_code,index_name_cn,open,high,low,close,change,change_pct,trading_volume,trading_value
20070320,930955,红利低波100,2779.0,2833.5,2777.32,2833.5,,2.28,2186.73,186.73
20070321,930955,红利低波100,2844.49,2864.8,2814.86,2864.8,,1.1,2209.61,192.9
20070322,930955,红利低波100,2878.35,2933.25,2878.35,2889.23,,0.85,2972.45,265.41
20070323,930955,红利低波100,2901.48,2953.74,2865.79,2953.74,,2.23,2748.38,240.73
20070326,930955,红利低波100,2978.34,3043.58,2978.34,3043.58,,3.04,2904.05,251.52
20070327,930955,红利低波100,3053.21,3082.88,3036.23,3082.88,,1.29,2851.32,260.1
20070328,930955,红利低波100,3085.61,3102.83,2952.23,3089.49,,0.22,4233.67,372.66
20070329,930955,红利低波100,3098.91,3098.91,2992.88,2992.88,,-3.13,3941.47,367.93
20070330,930955,红利低波100,2981.63,3030.8,2978.49,3012.39,,0.65,2330.93,220.34
20070402,930955,红利低波100,3026.07,3084.44,3021.45,3084.44,,2.39,2463.83,218.86
20070403,930955,红利低波100,3099.8,3123.58,3095.73,3123.58,,1.27,2832.88,256.79
20070404,930955,红利低波100,3129.34,3151.73,3109.33,3142.72,,0.61,2409.25,223.48
20070405,930955,红利低波100,3142.73,3210.72,3142.73,3210.72,,2.16,2382.87,218.68
20070406,930955,红利低波100,3183.42,3273.78,3183.42,3268.85,,1.81,2746.74,251.91
20070409,930955,红利低波100,3319.32,3360.12,3319.32,3351.98,,2.54,3179.42,292.92
20070410,930955,红利低波100,3368.64,3402.68,3314.66,3402.68,,1.51,3188.56,307.33
20070411,930955,红利低波100,3413.2,3432.74,3359.86,3432.74,,0.88,3412.52,331.66
20070412,930955,红利低波100,3437.07,3523.44,3428.14,3523.44,,2.64,3116.89,313.66
20070413,930955,红利低波100,3530.33,3562.43,3494.35,3494.4,,-0.82,3323.95,328.61
20070416,930955,红利低波100,3505.3,3572.97,3505.3,3572.97,,2.25,2651.45,271.07
20070417,930955,红利低波100,3591.15,3651.03,3524.75,3646.88,,2.07,3348.76,338.56
20070418,930955,红利低波100,3657.61,3772.76,3654.39,3772.69,,3.45,3223.62,325.15
20070419,930955,红利低波100,3773.57,3773.57,3510.46,3590.57,,-4.83,3967.82,394.36
20070420,930955,红利低波100,3607.3,3782.75,3607.3,3773.24,,5.09,2880.05,290.55
20070423,930955,红利低波100,3827.13,4000.67,3827.13,4000.67,,6.03,3866.4,391.97
20070424,930955,红利低波100,4036.53,4145.09,4021.51,4073.42,,1.82,3974.05,423.73
20070425,930955,红利低波100,4058.1,4073.45,3957.71,4062.1,,-0.28,3351.55,367.04
20070426,930955,红利低波100,4067.85,4118.4,4067.85,4118.23,,1.38,2548.1,283.23
20070427,930955,红利低波100,4128.13,4128.13,4078.92,4096.43,,-0.53,2725.31,300.55
20070430,930955,红利低波100,4081.45,4161.14,4064.44,4153.64,,1.4,3000.21,342.82
20070508,930955,红利低波100,4188.78,4369.83,4188.78,4369.44,,5.2,3421.81,394.13
20070509,930955,红利低波100,4379.53,4411.81,4245.6,4381.55,,0.28,4847.79,545.74
20070510,930955,红利低波100,4392.69,4441.56,4352.4,4418.96,,0.85,3927.08,432.17
20070511,930955,红利低波100,4389.38,4403.0,4304.49,4364.75,,-1.23,2585.55,328.17
20070514,930955,红利低波100,4294.38,4396.75,4294.38,4359.64,,-0.12,2931.23,346.77
20070515,930955,红利低波100,4359.64,4386.11,4180.49,4181.95,,-4.08,2977.39,351.2
20070516,930955,红利低波100,4152.76,4287.03,4071.4,4286.97,,2.51,2620.62,304.98
20070517,930955,红利低波100,4302.12,4395.77,4302.12,4381.76,,2.21,2861.99,337.79
20070518,930955,红利低波100,4385.3,4406.22,4351.92,4372.57,,-0.21,2652.65,317.67
20070521,930955,红利低波100,4209.99,4478.11,4209.99,4474.13,,2.32,3432.05,412.31
20070522,930955,红利低波100,4503.97,4602.72,4503.97,4575.61,,2.27,3861.59,469.8
20070523,930955,红利低波100,4607.08,4724.92,4588.46,4724.92,,3.26,3432.84,434.14
20070524,930955,红利低波100,4754.49,4777.46,4606.39,4684.98,,-0.85,3821.36,487.57
20070525,930955,红利低波100,4669.09,4742.96,4669.09,4728.81,,0.94,3050.5,392.33
20070528,930955,红利低波100,4783.21,4849.78,4783.21,4828.86,,2.12,3781.88,487.39
20070529,930955,红利低波100,4853.55,4952.24,4853.53,4952.24,,2.56,3732.97,484.62
20070530,930955,红利低波100,4634.17,4876.31,4525.2,4546.69,,-8.19,4084.94,505.52
20070531,930955,红利低波100,4431.13,4532.59,4180.44,4437.69,,-2.4,3942.07,482.17
20070601,930955,红利低波100,4446.43,4502.51,4139.71,4143.78,,-6.62,3606.85,445.56
20070604,930955,红利低波100,4112.64,4112.64,3755.97,3756.88,,-9.34,2804.32,307.89
20070605,930955,红利低波100,3677.91,3879.01,3428.4,3877.68,,3.22,3698.96,379.18
20070606,930955,红利低波100,3907.48,3972.68,3822.44,3920.52,,1.11,2917.03,325.33
20070607,930955,红利低波100,3920.52,4089.45,3920.52,4089.45,,4.31,2906.49,331.05
20070608,930955,红利低波100,4098.3,4165.62,4098.3,4140.6,,1.25,2655.44,310.28
20070611,930955,红利低波100,4187.74,4244.75,4184.2,4239.2,,2.38,2855.28,336.86
20070612,930955,红利低波100,4273.07,4427.85,4192.05,4427.85,,4.45,3394.14,418.26
20070613,930955,红利低波100,4496.73,4594.96,4496.73,4558.02,,2.94,3607.02,452.22
20070614,930955,红利低波100,4545.86,4557.62,4477.05,4477.05,,-1.78,2814.62,350.18
20070615,930955,红利低波100,4423.94,4498.0,4403.71,4444.67,,-0.72,2000.55,242.18
20070618,930955,红利低波100,4533.61,4584.57,4533.61,4574.0,,2.91,2912.36,374.33
20070619,930955,红利低波100,4572.59,4636.64,4528.27,4636.64,,1.37,2528.36,308.5
20070620,930955,红利低波100,4652.72,4705.22,4529.8,4529.8,,-2.3,2856.97,354.42
20070621,930955,红利低波100,4509.24,4558.6,4457.01,4523.52,,-0.14,2441.18,300.63
20070622,930955,红利低波100,4516.41,4525.86,4216.55,4263.3,,-5.75,2567.68,319.21
20070625,930955,红利低波100,4269.98,4269.98,3938.07,3939.09,,-7.61,2255.86,276.0
20070626,930955,红利低波100,3842.14,4041.06,3810.65,4041.06,,2.59,1820.5,209.77
20070627,930955,红利低波100,4061.83,4157.59,3993.05,4147.56,,2.64,1882.58,230.07
20070628,930955,红利低波100,4143.1,4151.47,3880.16,3880.16,,-6.45,2213.55,268.57
20070629,930955,红利低波100,3748.89,3820.32,3673.37,3730.96,,-3.85,1938.97,211.93
20070702,930955,红利低波100,3718.15,3805.72,3670.56,3791.56,,1.62,1534.19,183.92
20070703,930955,红利低波100,3826.76,3839.35,3760.05,3838.98,,1.25,1235.48,150.49
20070704,930955,红利低波100,3847.92,3847.92,3760.26,3761.89,,-2.01,1025.64,130.13
20070705,930955,红利低波100,3698.52,3698.52,3490.38,3490.38,,-7.22,1255.46,147.34
20070706,930955,红利低波100,3551.97,3685.75,3412.1,3685.75,,5.6,1465.52,170.88
20070709,930955,红利低波100,3711.02,3809.79,3699.23,3792.87,,2.91,1436.89,185.99
20070710,930955,红利低波100,3785.61,3785.61,3655.75,3667.36,,-3.31,1224.99,167.85
20070711,930955,红利低波100,3642.78,3707.34,3642.78,3699.53,,0.88,828.56,107.19
20070712,930955,红利低波100,3712.63,3726.92,3693.57,3724.64,,0.68,872.71,106.46
20070713,930955,红利低波100,3721.05,3721.05,3666.06,3714.49,,-0.27,790.11,93.74
20070716,930955,红利低波100,3707.31,3707.98,3601.43,3601.43,,-3.04,789.36,92.15
20070717,930955,红利低波100,3603.15,3691.07,3589.42,3665.07,,1.77,806.84,97.73
20070718,930955,红利低波100,3660.18,3719.04,3643.04,3672.73,,0.21,1252.3,145.48
20070719,930955,红利低波100,3669.43,3685.1,3646.3,3665.62,,-0.19,765.09,90.53
20070720,930955,红利低波100,3662.7,3789.36,3662.7,3789.36,,3.38,1365.6,167.06
20070723,930955,红利低波100,3799.89,4019.62,3799.89,4019.62,,6.08,2505.97,302.23
20070724,930955,红利低波100,4054.59,4097.9,4004.79,4004.79,,-0.37,2136.24,266.97
20070725,930955,红利低波100,4007.16,4143.71,4007.16,4143.71,,3.47,1785.47,235.71
20070726,930955,红利低波100,4184.34,4222.36,4159.3,4205.85,,1.5,1827.4,240.97
20070727,930955,红利低波100,4185.0,4278.54,4174.38,4271.02,,1.55,1871.46,254.15
20070730,930955,红利低波100,4276.89,4407.96,4276.89,4386.79,,2.71,2463.94,317.58
20070731,930955,红利低波100,4383.2,4433.67,4363.56,4433.67,,1.07,2037.15,278.26
20070801,930955,红利低波100,4451.82,4455.18,4185.58,4186.09,,-5.58,2416.52,316.59
20070802,930955,红利低波100,4203.85,4328.54,4193.49,4315.79,,3.1,1681.03,229.05
20070803,930955,红利低波100,4350.26,4370.75,4292.35,4362.02,,1.07,1955.9,286.51
20070806,930955,红利低波100,4402.99,4497.52,4402.99,4497.52,,3.11,2149.41,312.46
20070807,930955,红利低波100,4514.3,4551.95,4438.53,4508.08,,0.24,2481.87,353.66
20070808,930955,红利低波100,4470.72,4470.72,4354.98,4411.56,,-2.14,2173.72,287.71
20070809,930955,红利低波100,4402.4,4470.85,4402.4,4458.83,,1.07,2000.24,264.7
20070810,930955,红利低波100,4454.79,4462.48,4317.17,4412.36,,-1.04,1956.07,268.3
20070813,930955,红利低波100,4423.39,4500.73,4408.1,4477.51,,1.48,2787.47,392.37
20070814,930955,红利低波100,4484.03,4536.55,4472.56,4536.55,,1.32,1774.05,248.87
20070815,930955,红利低波100,4550.49,4560.92,4404.38,4495.81,,-0.9,1781.48,253.19
20070816,930955,红利低波100,4478.81,4499.77,4431.51,4480.81,,-0.33,1839.84,258.65
20070817,930955,红利低波100,4480.81,4539.96,4434.78,4444.64,,-0.81,1762.67,257.05
20070820,930955,红利低波100,4540.23,4673.93,4540.23,4673.93,,5.16,2043.4,289.89
20070821,930955,红利低波100,4703.9,4729.73,4677.83,4715.28,,0.89,2103.02,309.07
20070822,930955,红利低波100,4651.6,4787.24,4651.6,4763.49,,1.02,2219.78,332.93
20070823,930955,红利低波100,4786.64,4843.24,4740.84,4843.24,,1.67,2059.86,329.57
20070824,930955,红利低波100,4893.76,4921.71,4866.37,4903.19,,1.24,2289.22,353.57
20070827,930955,红利低波100,4953.87,4958.22,4877.75,4906.16,,0.06,2562.73,374.97
20070828,930955,红利低波100,4885.02,4938.31,4808.13,4938.31,,0.66,2422.6,356.5
20070829,930955,红利低波100,4910.51,4997.26,4866.72,4940.67,,0.05,2328.16,334.57
20070830,930955,红利低波100,4968.8,5107.11,4968.8,5100.28,,3.23,2092.77,305.89
20070831,930955,红利低波100,5130.25,5182.43,5130.25,5159.46,,1.16,2171.33,327.25
20070903,930955,红利低波100,5211.73,5375.73,5211.73,5363.92,,3.96,2679.47,413.03
20070904,930955,红利低波100,5377.69,5377.69,5279.29,5294.94,,-1.29,2777.24,423.07
20070905,930955,红利低波100,5324.51,5358.34,5256.21,5358.34,,1.2,2190.37,341.63
20070906,930955,红利低波100,5389.12,5444.82,5379.52,5416.01,,1.08,2183.15,340.72
20070907,930955,红利低波100,5384.13,5384.13,5282.59,5299.92,,-2.14,2330.2,368.02
20070910,930955,红利低波100,5226.42,5392.57,5166.12,5392.57,,1.75,1891.93,300.3
20070911,930955,红利低波100,5394.89,5467.7,5067.66,5072.31,,-5.94,2038.7,326.65
20070912,930955,红利低波100,5043.43,5151.78,4999.87,5151.78,,1.57,1868.43,291.59
20070913,930955,红利低波100,5177.5,5328.84,5172.87,5328.84,,3.44,1860.98,298.3
20070914,930955,红利低波100,5363.99,5426.68,5292.21,5420.27,,1.72,1900.62,314.81
20070917,930955,红利低波100,5401.47,5583.68,5401.47,5579.41,,2.94,2190.42,346.54
20070918,930955,红利低波100,5602.75,5614.29,5513.98,5614.29,,0.63,2152.23,347.19
20070919,930955,红利低波100,5609.4,5636.94,5515.27,5535.36,,-1.41,1887.25,321.05
20070920,930955,红利低波100,5556.89,5622.49,5542.71,5612.85,,1.4,1597.69,271.16
20070921,930955,红利低波100,5625.09,5625.09,5433.89,5575.21,,-0.67,1987.66,316.19
20070924,930955,红利低波100,5581.49,5624.5,5507.28,5602.65,,0.49,1830.16,315.28
20070925,930955,红利低波100,5600.56,5600.56,5451.12,5477.12,,-2.24,1338.97,229.07
20070926,930955,红利低波100,5464.55,5508.15,5338.37,5349.17,,-2.34,1139.18,196.21
20070927,930955,红利低波100,5361.39,5444.69,5320.43,5444.69,,1.79,1025.33,173.72
20070928,930955,红利低波100,5498.82,5610.77,5498.82,5592.36,,2.71,1673.24,278.74
20071008,930955,红利低波100,5615.15,5615.15,5547.41,5547.68,,-0.8,1629.35,304.18
20071009,930955,红利低波100,5537.88,5548.45,5458.66,5548.45,,0.01,1374.52,261.32
20071010,930955,红利低波100,5561.22,5600.55,5510.94,5525.7,,-0.41,1756.61,323.02
20071011,930955,红利低波100,5527.9,5527.9,5442.88,5476.13,,-0.9,1991.94,367.83
20071012,930955,红利低波100,5487.21,5487.21,5153.09,5393.31,,-1.51,2755.16,502.35
20071015,930955,红利低波100,5398.31,5494.17,5308.06,5494.17,,1.87,2548.26,473.8
20071016,930955,红利低波100,5515.32,5533.84,5445.41,5533.84,,0.72,2135.38,423.55
20071017,930955,红利低波100,5534.26,5543.52,5484.91,5543.52,,0.18,1815.24,361.59
20071018,930955,红利低波100,5530.45,5530.45,5362.74,5362.74,,-3.26,1697.67,324.66
20071019,930955,红利低波100,5397.34,5422.24,5340.11,5363.12,,0.01,1311.04,252.56
20071022,930955,红利低波100,5309.01,5330.37,5186.41,5188.98,,-3.25,1177.54,211.06
20071023,930955,红利低波100,5188.9,5233.62,5063.55,5233.62,,0.86,1298.77,246.45
20071024,930955,红利低波100,5252.32,5254.87,5176.9,5181.09,,-1.0,1469.13,289.79
20071025,930955,红利低波100,5144.33,5144.33,4815.55,4815.97,,-7.05,1652.56,298.85
20071026,930955,红利低波100,4770.84,4848.46,4739.46,4828.49,,0.26,1134.99,207.7
20071029,930955,红利低波100,4869.03,4986.47,4858.78,4986.47,,3.27,997.3,187.06
20071030,930955,红利低波100,5003.67,5059.84,4931.9,5059.84,,1.47,1380.7,255.68
20071031,930955,红利低波100,5103.92,5184.2,5087.29,5173.65,,2.25,1602.83,305.37
20071101,930955,红利低波100,5192.19,5192.19,5044.42,5044.42,,-2.5,1490.55,298.04
20071102,930955,红利低波100,4970.48,4981.2,4914.2,4924.65,,-2.37,1425.36,274.44
20071105,930955,红利低波100,4910.95,5002.45,4884.03,4957.49,,0.67,1164.51,231.77
20071106,930955,红利低波100,4950.51,4991.05,4935.03,4952.65,,-0.1,922.94,168.75
20071107,930955,红利低波100,4965.05,4989.4,4863.23,4945.07,,-0.15,799.97,146.25
20071108,930955,红利低波100,4926.07,4926.07,4747.43,4747.43,,-4.0,1048.15,178.95
20071109,930955,红利低波100,4712.3,4747.68,4629.16,4696.21,,-1.08,1043.31,177.68
20071112,930955,红利低波100,4607.72,4663.69,4486.33,4625.66,,-1.5,1200.72,190.06
20071113,930955,红利低波100,4661.18,4741.1,4597.66,4658.41,,0.71,1170.93,192.95
20071114,930955,红利低波100,4720.38,4827.47,4684.2,4827.47,,3.63,1104.94,191.1
20071115,930955,红利低波100,4825.6,4837.98,4745.92,4752.86,,-1.55,774.45,122.13
20071116,930955,红利低波100,4701.53,4740.5,4656.02,4737.07,,-0.33,656.58,115.0
20071119,930955,红利低波100,4754.94,4823.31,4745.45,4817.88,,1.71,769.94,121.01
20071120,930955,红利低波100,4807.59,4917.7,4806.41,4899.93,,1.7,948.52,161.66
20071121,930955,红利低波100,4920.83,4933.56,4817.63,4817.63,,-1.68,760.54,128.04
20071122,930955,红利低波100,4744.18,4774.87,4617.84,4617.84,,-4.15,777.6,124.59
20071123,930955,红利低波100,4592.19,4724.53,4582.56,4724.53,,2.31,658.26,105.2
20071126,930955,红利低波100,4788.79,4800.09,4683.03,4685.46,,-0.83,717.92,121.54
20071127,930955,红利低波100,4658.83,4716.72,4635.59,4635.59,,-1.06,544.15,91.0
20071128,930955,红利低波100,4648.17,4695.5,4588.49,4612.75,,-0.49,644.48,110.35
20071129,930955,红利低波100,4663.27,4745.79,4601.48,4743.03,,2.82,1208.57,194.54
20071130,930955,红利低波100,4703.24,4730.13,4642.57,4647.82,,-2.01,836.86,135.8
20071203,930955,红利低波100,4638.07,4685.15,4628.48,4663.94,,0.35,640.65,103.38
20071204,930955,红利低波100,4676.63,4730.33,4676.63,4689.99,,0.56,693.02,114.98
20071205,930955,红利低波100,4697.79,4809.84,4687.41,4809.84,,2.56,1029.03,162.84
20071206,930955,红利低波100,4828.42,4840.99,4789.17,4833.79,,0.5,767.21,129.51
20071207,930955,红利低波100,4841.69,4934.93,4841.69,4934.93,,2.09,882.24,139.69
20071210,930955,红利低波100,4874.2,5073.47,4874.2,5072.11,,2.78,1320.62,219.62
20071211,930955,红利低波100,5090.18,5113.26,5048.74,5113.26,,0.81,1131.3,200.98
20071212,930955,红利低波100,5093.11,5160.36,5086.56,5137.19,,0.47,1077.66,200.06
20071213,930955,红利低波100,5127.48,5153.08,4957.78,4957.78,,-3.49,1094.79,188.56
20071214,930955,红利低波100,4903.57,5058.69,4892.4,5058.69,,2.04,872.8,147.36
20071217,930955,红利低波100,5067.56,5095.68,5042.84,5044.91,,-0.27,995.89,182.65
20071218,930955,红利低波100,5025.95,5058.03,5001.72,5030.83,,-0.28,682.63,121.48
20071219,930955,红利低波100,5055.22,5161.75,5055.22,5140.89,,2.19,1225.74,188.36
20071220,930955,红利低波100,5150.19,5220.1,5149.0,5209.75,,1.34,993.0,164.85
20071221,930955,红利低波100,5195.32,5292.93,5195.32,5292.93,,1.6,1147.24,196.66
20071224,930955,红利低波100,5327.25,5411.35,5327.25,5359.46,,1.26,1557.95,277.82
20071225,930955,红利低波100,5363.23,5398.51,5357.51,5390.63,,0.58,1106.95,194.76
20071226,930955,红利低波100,5404.54,5455.73,5382.18,5455.73,,1.21,1116.24,202.66
20071227,930955,红利低波100,5484.15,5518.36,5473.08,5504.75,,0.9,1661.25,294.1
20071228,930955,红利低波100,5520.16,5520.16,5440.91,5448.64,,-1.02,1398.82,256.11
20080102,930955,红利低波100,5468.76,5652.27,5458.9,5650.58,,3.71,1173.93,207.2
20080103,930955,红利低波100,5647.45,5781.61,5647.45,5780.25,,2.3,1891.24,312.91
20080104,930955,红利低波100,5793.41,5793.41,5731.8,5785.19,,0.09,1351.45,232.75
20080107,930955,红利低波100,5779.31,5867.5,5779.31,5857.48,,1.25,1367.61,241.47
20080108,930955,红利低波100,5857.47,5873.79,5688.47,5715.23,,-2.43,1664.08,303.42
20080109,930955,红利低波100,5685.41,5840.63,5685.41,5840.63,,2.19,1108.31,200.86
20080110,930955,红利低波100,5840.63,5883.3,5816.68,5844.66,,0.07,2009.82,350.05
20080111,930955,红利低波100,5849.5,5849.5,5730.94,5800.73,,-0.75,1381.53,259.59
20080114,930955,红利低波100,5801.18,5917.53,5801.18,5917.53,,2.01,1316.54,229.93
20080115,930955,红利低波100,5922.18,5975.52,5889.24,5957.37,,0.67,1347.34,242.02
20080116,930955,红利低波100,5924.8,5933.6,5849.4,5881.94,,-1.27,1320.65,226.82
20080117,930955,红利低波100,5841.85,5925.13,5573.48,5728.8,,-2.6,1654.62,293.13
20080118,930955,红利低波100,5724.93,5778.63,5674.27,5778.63,,0.87,1226.56,207.47
20080121,930955,红利低波100,5797.44,5797.44,5522.27,5528.48,,-4.33,1244.57,211.52
20080122,930955,红利低波100,5403.59,5403.59,5057.67,5084.77,,-8.03,1791.5,291.42
20080123,930955,红利低波100,5125.23,5371.2,5125.23,5369.78,,5.61,1470.39,234.63
20080124,930955,红利低波100,5410.47,5557.16,5371.09,5507.5,,2.57,1580.24,260.73
20080125,930955,红利低波100,5497.24,5568.97,5479.89,5493.91,,-0.25,1085.14,189.92
20080128,930955,红利低波100,5467.14,5467.14,5119.28,5120.01,,-6.81,1078.55,175.39
20080129,930955,红利低波100,5140.23,5248.14,5123.58,5217.75,,1.91,723.14,120.66
20080130,930955,红利低波100,5259.45,5320.64,5130.74,5215.71,,-0.04,748.93,120.97
20080131,930955,红利低波100,5204.24,5241.83,5073.32,5077.93,,-2.64,841.35,140.68
20080201,930955,红利低波100,5075.41,5075.41,4802.24,4939.5,,-2.73,933.82,144.96
20080204,930955,红利低波100,5050.39,5313.67,5050.39,5313.67,,7.58,1068.66,173.92
20080205,930955,红利低波100,5304.67,5346.3,5270.91,5301.84,,-0.22,778.75,128.79
20080213,930955,红利低波100,5256.64,5313.43,5200.32,5243.31,,-1.1,626.59,107.46
20080214,930955,红利低波100,5284.77,5361.16,5280.19,5338.91,,1.82,573.39,96.77
20080215,930955,红利低波100,5307.21,5307.21,5216.84,5290.12,,-0.91,775.97,129.78
20080218,930955,红利低波100,5355.08,5460.87,5355.08,5429.1,,2.63,928.5,157.6
20080219,930955,红利低波100,5439.35,5528.01,5417.79,5527.63,,1.82,973.38,165.23
20080220,930955,红利低波100,5543.8,5553.59,5439.29,5443.42,,-1.52,899.88,146.89
20080221,930955,红利低波100,5419.37,5520.97,5371.08,5497.93,,1.0,865.98,147.8
20080222,930955,红利低波100,5484.36,5490.17,5285.82,5361.94,,-2.47,957.41,154.2
20080225,930955,红利低波100,5364.72,5364.72,5190.82,5193.13,,-3.15,1032.42,152.4
20080226,930955,红利低波100,5304.48,5304.48,5084.22,5207.02,,0.27,1071.69,158.28
20080227,930955,红利低波100,5230.24,5327.63,5216.03,5327.63,,2.32,799.71,119.22
20080228,930955,红利低波100,5343.84,5378.01,5293.18,5337.24,,0.18,631.62,95.15
20080229,930955,红利低波100,5334.11,5420.01,5334.11,5420.01,,1.55,626.19,95.52
20080303,930955,红利低波100,5412.16,5598.97,5412.16,5598.3,,3.29,998.23,162.15
20080304,930955,红利低波100,5608.67,5640.61,5528.29,5529.15,,-1.24,1155.42,175.67
20080305,930955,红利低波100,5507.76,5552.32,5403.39,5549.24,,0.36,1157.71,175.72
20080306,930955,红利低波100,5564.58,5617.7,5542.29,5567.78,,0.33,1023.67,156.99
20080307,930955,红利低波100,5537.26,5537.26,5441.38,5443.23,,-2.24,723.65,111.8
20080310,930955,红利低波100,5412.06,5412.06,5285.35,5292.0,,-2.78,956.61,142.31
20080311,930955,红利低波100,5253.86,5324.33,5164.08,5324.33,,0.61,691.77,107.49
20080312,930955,红利低波100,5405.54,5405.54,5191.62,5191.62,,-2.49,741.09,116.94
20080313,930955,红利低波100,5149.63,5149.63,4914.53,4984.28,,-3.99,1008.94,147.02
20080314,930955,红利低波100,4966.31,5003.51,4889.45,4964.58,,-0.4,645.01,94.96
20080317,930955,红利低波100,4940.64,4940.64,4636.86,4637.89,,-6.58,732.55,99.41
20080318,930955,红利低波100,4596.24,4687.27,4277.59,4352.92,,-6.14,952.2,119.43
20080319,930955,红利低波100,4430.18,4595.31,4374.96,4539.96,,4.3,962.93,129.63
20080320,930955,红利低波100,4478.01,4764.18,4347.12,4726.82,,4.12,1177.52,159.73
